Date,Cement,Banking and Finance,Automobile,Telecommunications,Energy,Pharmaceuticals,Pharmaceuticals,Banking and Finance,Automobile,Metals and Mining,Consumer Goods,Banking and Finance,Telecommunications,Consumer Goods,Automobile,Consumer Goods,Utilities,Energy,Utilities,Cement,Pharmaceuticals,Utilities,Metals and Mining,,Information Technology,Cement,Metals and Mining,Information Technology
6/15/2021,23.10221678,86.6134815,-31.22093921,27.13136225,-10.09017842,-45.74957336,-36.65348096,-14.77558342,-7.079073035,-31.65204796,-31.00358077,8.549139732,-31.06412939,-15.97246707,-35.59079643,29.2226816,-42.53201641,67.69156205,-19.78336268,-41.54540197,6.07866822,-47.35050883,-39.0684228,-29.35946432,26.34952891,20.7042456,3.562753382,-35.53188011
6/16/2021,-2.405982717,-11.07102779,56.6813999,38.27813503,22.85971577,30.61339057,22.8151508,1.750369438,-2.225573099,126.7271221,77.18910407,-22.08922891,67.77173987,35.34297894,36.30680313,147.8218493,164.9093315,-3.431148249,104.3476698,-39.78311632,25.37783343,85.79822665,79.37063925,25.33109576,-45.99784519,16.03703243,117.5187461,43.26082906
6/17/2021,260.6968483,-22.51852081,65.4229638,1.683641855,-16.80876516,44.21436628,1.236918311,20.53601499,75.87463524,-20.33783824,-27.76152127,13.00635866,19.34254364,6.827657882,110.3322533,-35.20374139,-32.9839682,-42.74287801,-27.50383402,159.3953336,-42.67058727,-12.60449176,-7.49621585,38.99973831,68.04515953,184.3801874,-43.22807701,-19.97211706
6/18/2021,-56.76570739,22.01664017,96.24969248,46.85013741,59.12877856,104.9276106,-1.386249491,28.59020475,15.58042476,58.66240627,153.1051044,42.18729102,360.1089011,9.734443432,33.95754761,94.84872076,203.6628307,385.046028,121.3640016,29.42458256,49.80269417,0.23167148,148.9379083,48.69410002,39.04155404,-42.36132033,236.2865753,127.4681612
6/21/2021,-8.001142573,-20.62055367,-46.63066441,-61.71532461,-49.00602583,-67.34499892,-40.42553497,-39.18214517,-36.08315832,-42.03158626,-36.35257791,-2.990038848,-60.95360071,-19.06377282,-44.34397766,-72.79068193,-21.24143037,-82.1757088,-76.21701189,-62.94831637,-29.49367153,-39.71602681,-67.77602501,-66.55547769,-75.55294129,-1.545481027,-59.25504497,-46.1301238
6/22/2021,-11.44559902,4.064291468,57.95931659,58.71183254,2.896599055,44.21219689,2.73557182,97.87727299,-9.585803321,-25.6980919,-22.35961947,13.89263101,-38.96422241,-5.410364575,295.9733661,75.54006969,-51.69522992,50.79309457,-6.470104858,289.3796893,56.10080838,-0.77841535,-30.58738453,51.13522483,126.7688572,49.94525124,-30.97864955,6.716973166
6/23/2021,-33.71852694,-8.518896253,-29.35823844,-47.6944278,-11.26984813,-22.90261901,-3.680875239,-45.39594833,265.8195193,46.06374274,-46.77645059,-28.28705758,-22.58644508,-30.30296228,26.75048796,-47.42244655,-24.66345461,-6.98352635,-2.193072777,-66.58751052,-42.51816413,-33.69301835,-13.49969428,-14.13856713,69.47268051,-19.1480416,-5.262598948,95.42597578
6/24/2021,99.71343958,-13.65461371,-24.76025767,34.66236057,71.73232664,-2.092426379,-10.93561121,88.46746688,-55.81309579,-36.5750966,-26.64821159,17.03180994,94.35374109,78.40872638,-53.22966384,75.39909395,11.56800607,10.82643011,20.92179658,-4.589205215,31.53687661,-4.530813907,-7.261614155,183.2249111,-12.43249368,-36.5243908,1.038289032,-22.89504783
6/25/2021,-34.62194026,110.2072106,-44.34733676,-14.26368817,-30.22815553,20.61366902,26.73288146,-29.77234261,-25.29417406,41.34845065,46.50122881,15.37328675,73.0857008,-38.1455772,16.73712422,-40.04150972,-9.100676515,41.8714417,-40.32469499,-16.17077427,-13.01826527,-7.370144199,148.9515116,-34.47106327,-11.52778123,-34.06658163,80.87803534,-41.86171366
6/28/2021,15.6929148,-31.30960085,-9.195605852,-4.331390872,-26.58970503,-17.55822719,27.77364768,-9.885125707,-35.48719899,13.28408343,-37.56134641,-18.20942245,-45.66969994,5.404149019,-64.36511767,3.717948718,-16.12268087,-31.33735323,29.12407668,9.53082157,11.03372718,6.441508039,-35.30220382,-50.22742623,-33.00868205,-30.63881502,-30.14905661,-35.31854895
6/29/2021,-34.51257794,-2.242848483,109.1202486,65.48258352,36.62106167,144.4067669,-2.816701885,17.25919563,15.53948988,-37.27971103,94.90362725,1.091322597,-30.67973017,-8.894998227,10.81192716,75.76266996,212.6913444,-12.09850621,511.5320128,20.06861063,-12.10569698,12.18700072,-33.07431562,10.48406258,37.90437807,84.64584561,-10.76610935,143.1991852
6/30/2021,65.53569688,-27.20675728,-0.38597494,-33.89295187,0.051337528,67.31090239,-18.77152887,-11.78186555,61.17868677,11.03404258,6.855301658,16.77664744,7.096750986,19.63324816,51.86133826,-27.4684933,-50.01376445,-8.45440818,-71.45544781,116.0656371,28.29282523,-2.847126032,3.069136297,13.07828243,-35.14361716,20.48313249,-37.41116327,-45.84527011
7/1/2021,-30.98571294,4.317239838,128.1642416,14.14162905,-2.829001758,-68.15933611,77.64821999,74.7226321,-16.26893097,-18.57923027,-49.21087998,-26.33288677,218.4180187,-36.07429944,-19.87420245,-48.22270056,-25.44927847,-16.13855085,-8.676183494,20.31057344,8.856727204,-38.30192319,-30.1909535,-41.51065531,-23.87916782,-3.192357273,-22.79069165,0.839722714
7/2/2021,-49.96345546,-37.53791024,-50.29463853,102.4134283,-17.15354421,-37.97193271,-31.24430281,-12.32541849,46.31579942,-38.40930327,17.03138456,4.586015835,-49.35849015,24.60416222,-25.57215003,15.06741573,37.95395427,24.99029823,-40.03074447,-25.78014764,23.6218749,22.71796446,34.87985955,69.87347396,14.38084354,-6.427075657,17.44394497,-3.974408309
7/5/2021,46.89101253,31.55012288,0.047400306,-52.11093013,134.6198295,-9.477549136,-47.99348653,-50.26732248,-48.22227079,153.1626566,-11.45401642,-33.10025387,32.63612976,-19.29736709,11.33075039,11.71435081,-4.686363337,-39.7924086,-28.28072177,-49.01941165,-68.4384374,170.3240106,1.406143893,17.27328604,55.58553955,-47.7505858,117.4770174,-17.27411519
7/6/2021,775.5535737,18.14914204,37.1245372,64.65401603,-30.74824395,-10.01836049,-40.09975079,139.6164191,-5.838034774,-52.05943797,-39.37481948,25.15874012,-48.58004513,8.200522841,-12.201998,82.24753802,-8.715097029,150.5652189,-21.97703707,265.4092247,67.57089874,-49.57881751,19.10096486,9.456433256,48.82786708,408.7237154,-40.90691888,21.93180969
7/7/2021,-64.73751781,-35.3761155,-23.75611678,-36.44978539,-22.56708655,50.35202872,202.3491365,-45.50244745,47.6927256,71.89348319,34.94354479,-15.94298999,-55.43062658,61.24080468,-7.002302971,-12.84072197,-2.896069682,-38.79470863,35.27286872,-15.30809557,-3.938976068,-36.34364578,83.07563217,22.28792917,-3.924442143,-43.91025594,82.59142014,28.24043548
7/8/2021,27.02850178,17.20782746,59.24148536,-19.0162483,7.102613414,-4.477088826,-16.21907195,-12.54797132,-21.5212265,16.59570087,78.83895402,39.28642797,87.74575671,17.03389194,-0.859016128,-45.21542948,-17.24407126,-7.185846135,20.903769,-31.45818007,-1.115624526,71.29125601,-25.88760193,-5.865808817,-41.51828904,-4.390190325,-27.11597702,-15.10271981
7/9/2021,-55.62154176,38.05516697,4.979128397,35.22860256,9.83204959,-21.71182507,2.178572458,27.01509407,-37.3656964,-40.19942859,-51.7155917,-34.436273,-3.760488764,-43.44544576,2.231464,-9.799785724,-20.36991668,-34.46244357,-65.77971618,-15.66704295,-21.74009111,-28.91009547,43.90422369,156.0559512,-13.02573221,-53.35412051,4.118987952,25.38813846
7/12/2021,163.1357939,-22.5981686,-21.89420302,22.30590761,4.746621952,-13.73380303,-60.37731347,35.18316744,19.38958653,-22.99714755,1.078621951,-1.08795312,-36.57571523,10.57354438,23.9069995,23.60714153,-20.17154881,-25.08657428,86.51213343,45.01108161,-22.01722603,11.01880158,-6.784012817,-70.27170335,70.71255959,258.1305485,9.927117825,-32.47474762
7/13/2021,-42.04703149,119.2168592,19.73814027,-8.897229159,0.218618258,17.35114473,102.827126,25.7221776,-19.16161104,-3.721127687,82.82766254,183.5124585,-13.32068744,-17.23237554,-29.4969767,-24.91516771,300.7364011,1.898084803,48.15043124,-51.38083925,397.9972798,-27.7383263,-52.4529374,-4.380396422,-40.83139524,-38.95062406,-65.51496637,7.936814264
7/14/2021,30.91651691,-42.69760725,-14.03173094,-18.077617,-33.37911009,31.29678413,35.32506303,-46.15239555,35.30183065,-38.8881919,38.5593868,-41.24439085,-45.42941098,89.10091224,31.46740869,103.4114542,-68.88888853,48.11535616,11.67016256,18.96106321,-65.60619842,20.49791635,5.380058033,12.98485248,66.30981599,1.846771101,-0.087408915,603.3932131
7/15/2021,47.74840413,-24.5833277,-41.13105476,3.298978178,34.05282746,-43.3920002,-39.4277508,6.643596042,-18.58879384,209.674502,-49.64600106,-29.22350533,27.17779094,40.87736835,-6.545945265,-45.26454454,18.2319908,124.9459675,-41.73831358,-34.09905549,-28.46943476,-3.237182525,15.75472811,9.230100197,86.64943343,-23.06314894,80.67564426,5.854276751
7/16/2021,-56.41462535,-31.28198802,4.112449644,63.37256529,1.647951281,113.1408178,44.19820734,-50.46722794,31.46945795,-10.25167304,-21.38782229,11.7466716,749.4952916,0.580776055,-34.53116462,31.77556665,52.48539038,-31.12411163,195.7840529,49.54740353,82.62490992,-40.14898379,-11.99958449,-43.72843677,-60.76412356,49.3585926,-26.79603722,18.80379902
7/19/2021,18.06286606,90.64303962,26.11436819,-18.84774893,119.0993851,-59.06966828,-44.99753371,385.6586086,-26.33111689,-38.53453043,-14.94889119,-0.989246028,29.00527506,-43.26301565,37.30962664,40.11721412,-16.48007237,-26.89197251,-13.69396533,-35.09079325,-44.21722175,386.7520955,4.798253486,27.10107073,-39.37013837,-16.33251677,39.04984446,-70.58116968
7/20/2021,340.7870923,4.703477513,14.66450362,-16.25412492,-47.82844939,77.94877257,9.785848923,-3.732737062,42.35791862,61.42187424,128.8290114,44.37082543,-66.88428568,43.67963434,7.040388207,-13.24462083,-20.90997916,29.44260522,3.29406814,193.5132924,40.39921026,-25.59174915,-3.646294528,13.45517821,-12.64321317,161.2611576,48.00894884,-3.07909917
7/22/2021,-74.95700609,35.42838916,265.0241073,164.4439364,75.99776096,17.28402289,-29.716974,-45.36701656,27.23457774,-19.89422601,234.0672799,-0.345945483,175.2389174,-22.59508075,6.311500764,154.108176,-16.19957756,-37.15850132,-26.8001373,-68.3058358,-24.8497697,-57.21025397,-7.994414879,57.8046795,493.8724857,21.94460985,-37.90206274,14.44247732
7/23/2021,90.17157413,-16.14616153,-58.46091604,64.19311893,-48.6066133,-40.76600513,65.06015669,-0.608989973,-29.75278194,-29.32219126,-57.20332291,47.04904588,-89.1108363,143.1624445,-0.819213791,-33.61013793,9.685296557,-33.03504484,-35.82423831,27.3158936,93.19274882,-12.18973183,9.473508061,-37.88088415,-61.13667446,-30.05428919,-10.64949969,16.72345441
7/26/2021,10.28809381,19.47965505,-42.4740443,-84.29379099,-25.55544308,23.65527565,-39.06037599,0.308394717,-27.1781154,35.78289378,-13.57772098,60.9214708,195.397477,6.146840033,-1.04783077,-28.89234491,-48.57451352,3.928744952,94.63937635,29.35976241,19.17952329,-19.10921846,0.423149401,-29.08366377,-65.34145451,-54.60455078,65.32356367,-56.60734464
7/27/2021,-13.00034532,95.68570086,-4.106739453,11.89787697,-10.47267047,157.7363697,3042.105714,70.13099098,36.29557354,298.6599987,26.33631584,-59.43015046,-35.6827064,-48.29665834,-3.378512963,160.1308534,-1.670616037,19.07978998,-16.43658149,23.15269621,12.98611065,9.797765136,19.16185791,-10.97513439,41.89843192,-19.44924272,66.84100559,-34.70163378
7/28/2021,-56.58903127,-28.09989261,-39.75823575,457.5310106,-4.833303705,51.35904892,-44.87183045,-7.727578106,-2.899574679,-54.76272839,-44.93643422,45.78687182,90.28223883,-39.69443567,77.24793909,-37.02293093,108.5110396,13.55388698,27.64885379,-48.76119047,-37.44237056,19.38616025,24.11421414,48.09192709,81.30598631,-2.682253765,-39.80419819,14.8323545
7/29/2021,2.160829806,-38.25100973,50.64893752,-51.29621055,35.54572205,-3.250091317,-66.43321917,-33.7106759,47.31982807,380.7356779,10.99221481,-39.87673987,-22.4326114,5.882489055,105.4599034,54.65613839,8.055533757,28.33597563,106.8953085,12.23876809,31.94966674,-15.86088713,134.2091799,4.296078533,50.86270028,-21.30859908,322.7010197,27.55923243
7/30/2021,-18.47425769,51.09311661,44.08463195,-36.09442695,126.3149708,27.40849944,26.33678524,-14.93729123,21.99238529,-78.85337629,68.6889913,31.63151633,-42.80214747,-4.251527503,-52.90062176,-38.48866722,22.26815157,-13.48106369,19.33788437,71.57664619,716.2404834,84.30258537,-53.26420998,73.20717068,434.4900632,7.579574782,11.63966866,-45.52708301
8/2/2021,2.140491731,-34.12774112,-31.37756049,-37.06628116,-26.35400724,-52.52457461,-44.92091465,13.75573464,-37.67776705,-40.83701423,-28.00027631,-35.69038782,48.73456026,-35.2482568,-39.38055695,-61.64807485,-19.27442675,-10.95466583,-71.95328772,90.69660157,-48.00910243,239.3377228,-30.46668278,-13.04271448,-88.32205877,-17.40233777,-24.31868233,45.48767449
8/3/2021,5.566585552,35.79613811,16.4567595,240.2281169,-21.17816346,-32.43591593,-20.90114842,-9.244179671,14.02767201,15.56224227,40.94034161,8.711864073,373.6261953,90.9063742,8.486259683,97.43541628,79.88161009,39.16789941,118.8802221,-46.27161404,-21.34475316,-50.70365014,-11.55050917,45.8496651,9.1560831,90.27616559,-38.28581347,11.71541846
8/4/2021,22.2124091,5.16423823,-11.00931339,0.628284474,-33.89957037,24.97792268,84.56793941,83.27705533,-41.89026288,-2.901839109,-8.335967732,182.7089579,-76.32650427,-40.44863459,2.879911597,-35.33455836,-55.34577805,-5.663720946,11.27817243,72.57504288,-60.51176917,-33.09618036,30.65628848,-23.00126027,-25.55833886,-33.0199161,-32.98658909,-12.70423786
8/5/2021,-30.53892434,-25.62878238,-8.280419283,231.965429,36.73984203,59.77112389,-46.20982831,-14.65288664,2.861075671,36.75684792,-41.99042904,-38.13373098,-99.99873457,328.9629996,2.274426694,-7.001126843,17.10258587,-22.8696296,-71.61041061,-64.07086683,-13.27687305,18.34890478,43.69008724,-13.48570691,198.7796768,-32.69384307,34.34525911,150.4651218
8/6/2021,140.2939281,-9.995762379,50.9837696,-59.88092071,14.34798469,141.828637,-32.71538008,-29.1309061,40.61462423,53.17078007,55.4271896,-17.28653782,7412896.143,-50.01610057,4.532519545,1.079970498,-23.63524576,-40.12058391,-19.34747969,6.459421142,-19.14398127,19.5012796,-40.36404347,-9.554428628,-32.74371584,43.99695961,-44.46185263,-53.33778865
8/9/2021,-68.66255745,-7.020376387,-21.41084222,-65.31257188,-43.89126505,-65.96345292,36.00967878,-17.55135026,-5.235349439,-23.70471556,-35.68080656,-41.48408487,407.4367346,-13.66949631,-48.80297541,-20.16469485,-7.334944686,25.54466877,207.3791444,-0.633384221,-29.2973198,40.07093281,-18.75674293,-34.10774564,69.07738824,-5.248172497,19.05767818,-11.82970286
8/10/2021,78.19828405,37.01031281,-36.06178269,242.4502396,55.82469092,-22.90668216,13.45353191,34.91799636,36.0882417,-24.39132545,15.18151314,26.04416144,-55.11980769,-10.81738976,34.62222105,100.6365061,25.05363963,72.42118421,-27.35144608,302.6216004,96.82793555,-52.85757155,7.533946528,35.10704149,-4.109762326,-30.53717334,-16.67115363,51.24077016
8/11/2021,0.593671105,-22.62274516,96.52844135,-45.72899981,49.82777319,-14.82755162,-14.57600568,-15.18066771,-3.962093392,84.6719037,22.53917107,-10.1024996,-33.86203196,-15.0765761,16.14264169,-43.08328046,-17.57033145,-20.92397571,162.2999821,-26.04692701,-24.40309617,2.208435956,71.98302622,-5.442534878,-45.67478279,-21.41650667,289.1538344,-39.06309274
8/12/2021,21.86754106,-44.44204404,-36.41978285,-54.99339745,18.17234524,-2.146312833,17.96425487,-31.68742898,-25.58874965,-56.60217268,-5.730458544,-9.312035062,-56.87449652,79.60221379,-20.28138283,-29.98713734,7.239533984,19.54690782,85.76668926,-17.1109257,-34.01478468,-1.005172639,-24.7138684,-32.10342295,151.091507,59.31080339,-63.52630667,-7.705872697
8/13/2021,-42.1758149,18.68084738,83.86937754,150.0385984,13.24280613,37.25373603,27.7553917,93.75505515,163.9775453,59.81844823,-15.73368111,44.65044836,52.56019562,-31.92691966,30.73152418,67.89009553,12.78646582,-23.50094189,-53.9186404,-34.21101428,53.11372449,-25.65487323,164.7316649,233.0458974,-44.73273066,0.705650543,82.41794781,111.6297804
8/16/2021,-25.03264853,-6.410070727,-49.37510956,-50.15747988,26.22537667,-33.07526734,-47.19339459,-62.46477759,-63.39568505,-37.88469528,10.95184768,-38.05833625,-2.485348977,-40.63916392,73.92168306,9.357293972,-10.01684054,42.83374592,-20.42133121,50.90795619,-46.51975037,-26.32301914,-6.404529506,-52.25280412,-38.81891729,-7.487530421,18.53849695,-57.29156057
8/17/2021,55.24614797,40.54010594,8.555948222,7.661122115,-20.04480408,92.80373277,1.618447197,32.4637785,121.1255784,1.513558408,67.66002884,9.453624019,9.469038587,-29.77271377,0.206533984,67.22109804,-0.116617956,8.488144303,-25.08931582,-50.5729799,146.1171777,24.50936346,-30.0339988,108.1133618,176.1601137,6.265106684,233.2581412,230.9451896
8/18/2021,159.893293,-3.688054934,54.26243863,-36.90453963,-44.67063042,-38.34146655,29.98539954,177.5185188,-30.05474571,44.63273647,-19.57742903,27.67953919,133.0249641,36.61229402,-42.30774853,-46.8251752,6.840642397,-37.13673218,58.04285806,41.54385965,-29.01396487,-16.88332075,-34.9965998,-39.31509525,-63.44958392,255.3954754,-55.13077054,-41.43863216
8/20/2021,-2.036789416,13.43601852,-38.78934085,78.93234982,52.44068565,1.367959554,49.32714047,-42.78932871,31.90955757,91.5417584,273.9496766,18.54156509,-32.68268919,80.90185064,51.55846908,257.8748625,24.8648469,137.0195885,-25.79349035,-32.25086763,54.55375647,51.54279703,121.7047871,7.784680553,37.81492166,-50.51731819,-7.662640148,-10.87420563
8/23/2021,-21.95652776,-40.66415563,50.90364738,0.160081922,-34.57687932,-11.62134365,-31.36902775,-17.54586132,-6.305044208,-31.6028412,-62.57357576,-16.79979619,54.74122005,-48.83701687,-18.34092726,3.937613115,-46.32476483,-29.28231125,-29.9550346,64.23766501,-61.92180802,11.06712375,-16.14604557,32.01624175,-1.583625804,-13.52607988,-4.283273163,14.02892673
8/24/2021,-26.84137851,25.52517303,-39.29414037,-53.98931158,-8.544199189,24.35712755,8.70831608,69.5215573,-25.11517274,-5.601228625,-31.45153983,-10.03889123,-66.45879185,25.70083728,20.41514828,-44.14220597,88.00494604,2.857836245,-15.88745362,-46.76446394,15.03399193,-25.05322793,-23.19729942,-32.93207905,34.60245684,-43.76668171,1.248659884,-36.27801247
8/25/2021,-27.31212402,48.24474621,44.14754774,38.10703364,33.8761718,-34.40212385,-28.00857788,-57.95744526,-28.20092051,19.4310504,17.78435369,-2.912307303,-17.475926,-15.23767555,11.62315512,20.55149006,-19.49881088,7.304646626,8.811742801,-22.9815864,-17.48137354,-20.45376878,-28.63862772,-15.44628517,-42.12954052,-16.22097256,-45.45886568,42.91081643
8/26/2021,23.03866664,-3.484036073,-28.79851523,223.7939283,52.99764042,-10.35042117,8.460826629,43.87990953,9.257197508,-57.18534219,21.22565944,12.80887274,113.5417846,40.13716393,66.08127456,-36.89633483,22.93549971,-52.89426048,0.9490153,106.5161964,-23.01649953,-6.482195968,-27.11587177,-10.39579176,-35.80064542,25.38008895,-14.4393632,-34.32371712
8/27/2021,28.04428708,-10.01497962,-3.194535931,-37.51438918,-15.56199653,23.42729982,16.95511284,-42.60152125,16.07661903,102.1775221,-44.44651208,-15.06874161,-42.76136071,-29.38621031,19.08899985,-44.45921144,-30.62193236,10.56558843,-33.54076709,-11.75291951,40.15279999,-25.1063976,-19.26006383,107.3408451,55.36740249,171.4248293,-5.595940205,3.878074809
8/30/2021,14.91717315,114.2687044,104.4607055,146.3244885,-27.97310821,7.36531348,11.53222872,41.78894283,0.307838076,-24.5723499,-0.683455348,18.19257304,-47.56557507,15.3531982,-42.63134386,281.6032361,22.47426633,64.14650517,80.24021428,-5.073161782,48.67777128,38.0658039,81.82634191,-48.45996986,-11.46697853,-35.67084266,53.32305473,0.006885423
8/31/2021,21.15230637,-3.216590971,23.50031945,50.05569069,99.36645611,22.11834794,2.730888159,33.30041686,36.48869295,77.64251563,117.078643,83.00134962,251.9608819,113.5603074,14.50722255,69.73230416,14.84078437,-16.04881415,198.0094909,146.5837159,105.5628434,38.50507092,84.10737507,57.76193563,133.091236,48.76231435,21.54801175,78.32036973
9/1/2021,-69.88329839,64.85686598,-15.61303952,-49.33306761,-42.01350792,80.02414043,-12.79202884,2.984287933,-37.53352607,-51.84828062,-29.97364634,-30.52034372,-6.815894045,-37.06722958,18.13335664,-53.88881559,-34.0595604,-18.03347565,-72.67503488,-25.72187221,-62.18637301,28.24751663,-64.39536786,-17.58838715,-71.3760742,-25.87274775,-6.364352158,-39.38843301
9/2/2021,119.5241433,-65.95458336,-18.99027501,-38.46315969,-19.89054126,-16.8246337,123.7963873,-22.57211437,-4.487182386,-46.59951188,9.595211601,-37.15685468,164.3017185,-11.82613428,-33.14677088,-25.05269784,-24.07817737,18.8578157,14.61746183,107.2313314,-4.697293623,-18.89641536,-30.23808176,28.76596089,110.9899586,11.40376734,31.64744189,-3.945719376
9/3/2021,7.480193288,10.44366175,56.04419927,-58.20659195,95.77661472,-15.65945604,-65.76495558,11.61103304,132.3407569,58.87970171,-19.74942747,4.240367012,30.98138614,-28.57526804,61.40257364,-40.21405755,64.28145904,63.65368787,-9.291589295,-48.05856143,6.761622945,-24.82960622,37.48078658,-48.67928209,-50.28202845,-49.51012194,-46.31882403,-16.82849437
9/6/2021,-20.70326401,-39.55598498,5.328603521,29.0788426,-14.6133751,-45.3518842,42.86519133,-26.62644683,-40.81097025,43.05456504,-7.481321507,-40.73709338,-73.79464401,3.942797888,-24.96770693,-27.47881987,-25.19898762,-41.36190696,13.54342232,18.20343137,61.2681029,-24.7140884,-17.67201246,-1.323496747,-6.168973583,7.145232648,-29.66035597,226.8480544
9/7/2021,-42.36008676,52.60251164,-42.2530027,175.6909912,-4.000684428,-34.47282888,-31.80547193,-8.015847867,-46.46182447,-53.34746681,-15.57553125,17.12414364,319.7696111,252.6052853,-17.12207113,0.246558455,10.25424112,-31.78394851,-10.50467635,-37.97250503,-16.51219425,1.792720427,-8.707963986,-8.044007837,7.710095266,13.19121119,29.73834069,-48.07997234
9/8/2021,55.12049947,-14.78125707,-11.89351977,-25.92922992,1.411162807,43.68307179,18.99389359,-7.196415539,9.705101247,17.68579557,-22.39533082,14.02115203,-74.8507555,-54.03167614,13.98042171,404.7082248,36.06329476,-8.546935609,103.2056946,-23.42381494,-33.83218266,12.29636952,-26.3901729,161.6449816,16.30948386,-17.707524,-18.43565275,4.84103533
9/9/2021,-57.36621162,-16.83388291,20.87847546,-5.232761734,-33.2460718,135.495674,-27.52200372,22.70746333,18.3061895,3.547672768,-7.104279976,-12.28698579,62.07944895,10.54896867,-39.16937083,-35.9754718,-45.21261239,249.1875318,-79.98308468,-15.9580041,-21.19920959,-11.60830847,13.61795329,-65.24988697,2.083047117,-19.37303094,-44.86589808,-13.55672549
9/13/2021,31.44685617,-1.932689321,-28.59216286,-0.403529536,136.2214837,-77.03538359,-17.59273311,8.583450047,-30.65358004,140.1274265,52.5278184,11.60395693,-17.33782397,-15.78560821,-1.41651574,-66.01788675,9.813880079,-63.58270677,48.12848686,-25.54346415,-3.607801076,-4.715813047,6.722679902,17.36983294,-15.89853859,17.13913572,75.9023967,-3.736670496
9/14/2021,60.38390644,30.88135014,116.6534765,-39.53631479,12.68411575,58.72451585,3.793030708,8.922060139,214.5757868,-8.290903136,30.83683462,-24.77130145,117.3437005,22.30102339,60.75625938,57.81404154,16.55766608,67.25765699,12.12291046,15.15976001,3.151719777,-3.384821936,-2.935359691,17.7191714,-19.73125698,-9.972576084,-37.11771031,-34.48781122
9/15/2021,-9.920897975,-35.32046554,-31.20100286,385.6668633,-5.930980149,82.66018644,3.335365716,51.89823114,-22.56652343,-18.61010615,-22.37591742,13.25627425,24.54064725,3.194953748,-62.05241778,-36.46025175,561.1410296,155.7438842,137.8849955,154.1376386,-30.19865348,417.9466163,-19.73744528,23.61308927,54.98961736,39.54800247,-14.83585423,13.22134149
9/16/2021,28.6925151,279.000425,9.349223951,-20.76667457,52.76147805,42.4593054,-7.431630869,-30.77952247,63.96895023,-35.46731588,-7.571769369,128.360459,-99.999868,637.0274315,79.48397165,36.3213317,-63.70322224,-47.14130474,-19.1851519,10.38605023,-2.880349312,-64.4635929,26.9234339,19.71654799,-25.31066306,-8.055827412,35.90836723,12.36136494
9/17/2021,58.40849147,-5.212911835,133.758925,-40.78190674,-30.88993183,-43.87670955,53.3919026,99.77585997,-8.409208808,51.19357595,145.7943005,25.94814596,26177213.55,-46.72849742,76.19626766,85.56324978,-10.86221493,15.76486438,30.86264858,-15.25238892,199.3788031,12.536198,249.0768437,119.8127647,58.97216676,132.8821074,79.39985102,16.1004679
9/20/2021,-20.70023711,-56.92674242,-69.3678157,-46.22414958,-38.60748868,15.04907404,-26.99118352,-57.15891159,-56.81477286,48.8576829,-13.68974537,-53.47901842,103.9305882,-11.45991088,-43.88163455,-3.801154222,-52.85686536,14.97705306,-63.0850386,-32.75363427,-45.55699989,-21.86344953,44.27942324,-69.09121113,-11.716463,-42.15481899,-21.98488569,-15.92799339
9/21/2021,4.873093898,24.21439585,-11.36775362,-0.795644432,55.74502268,5.639229665,2.50673059,68.24928458,31.36303405,3.989393251,-14.74520183,26.01078447,-5.72829836,-19.4899107,97.17280911,18.4651361,16.11903018,72.61068869,21.03822393,26.66489835,-3.733373701,4.601902792,-9.366220735,-21.67219112,-32.16654752,-26.16625613,-20.85394971,-18.97926505
9/22/2021,-26.28854404,-44.35299604,-30.57391373,14.99447558,-58.01998791,-7.001702711,-26.34066806,-28.37763205,-3.391446847,-27.39985968,-30.59768503,-2.688864657,-48.31056033,-7.146343884,-49.4472697,-0.819105072,35.56474732,-68.13095625,-3.326369236,-34.12609379,-14.41301471,-5.345635262,-56.53494202,11.21961267,200.2745513,-4.119283813,-29.07260086,30.08241232
9/23/2021,-32.6637617,107.4603672,-6.892106751,62.07693223,22.08537905,-42.78273869,123.3778302,29.12533705,-20.16891471,-6.284384439,-33.28628351,6.899266668,2.788723774,-58.58928839,-21.12251947,-50.03487626,-5.506983435,13.78800317,12.33170105,-18.84196185,16.05746301,101.1545894,-10.58944484,14.89633139,-60.83613496,-1.977550555,5.011218732,-32.56411359
9/24/2021,31.87144898,-42.67008806,58.76272001,172.3860258,7.695667202,38.98752479,-55.07460635,52.2704852,34.74586864,-27.6760947,55.0806896,13.14168723,177.8733409,13.91486612,281.2825253,-22.01995384,-22.2166958,80.14449904,-31.10458713,26.78921157,-15.73201414,-32.29070075,33.58416151,15.81365848,78.24355853,68.94964057,16.23273324,275.2859304
9/27/2021,63.09285805,48.81032885,164.8557572,-84.36821913,-22.84813648,-32.514754,-10.15758202,-21.10493052,96.66826788,-26.03061524,-10.35612163,-34.53589328,-64.53730381,-7.786038523,60.3756935,9.738864754,-1.252363883,1.572424866,-26.61290035,-38.14021228,61.02126209,-37.35534722,-34.75481643,-27.89576146,-24.04117205,-23.36589911,-5.037637811,-30.73829176
9/28/2021,-0.543037911,-4.479162657,-50.28235326,94.50236336,86.80020771,26.76151466,35.11901865,-22.18440151,-33.54880713,-9.909980002,-26.4596175,74.94009523,-5.060941374,-31.3517855,-49.09709924,25.47526863,322.8291282,34.83775446,646.7584575,11.48646238,72.52141399,60.48976142,-6.553801605,34.64360969,46.4391736,54.11058428,-13.98848198,-3.412515796
